# Ba  x_lambda  y_lambda
1.1600,3.7400,5.5960
1.1600,23.6000,6.0500
1.1600,8.8111,6.2111
1.1600,16.6889,6.4889
1.1600,1.9000,6.6500
1.1600,7.1000,7.1500
1.1600,21.7600,7.1040
1.1600,5.1704,7.2222
1.1600,11.2500,7.2000
1.1600,13.2292,7.2000
1.1600,15.1321,7.2679
1.1600,19.7800,7.2080
1.1600,3.3414,7.5276
1.1600,17.9500,7.6214
1.1600,9.4000,7.7885
1.1600,23.6407,8.0259
1.1600,2.0000,8.7826
1.1600,12.3500,8.8786
1.1600,16.4000,8.8292
1.1600,20.6000,8.8500
1.1600,6.1708,8.9000
1.1600,8.0741,8.9593
